replicate,block_length,uncertainty_layer,full_r_squared,q2_contribution,q3_contribution,q4_contribution,q4_minus_q2,q4_minus_q3,q1_q2_correlation,q1_q3_correlation,q1_q4_correlation
671,4,temporal_only,0.437719372481743,0.23782858728907483,0.06766822246916797,0.13222256272350016,-0.10560602456557466,0.0645543402543322,0.5316139153437562,0.38653029994849314,0.41717391518835645
671,4,measurement_and_temporal,0.36507621743532914,0.2715390758891401,0.04527688579368783,0.0482602557525012,-0.2232788201366389,0.0029833699588133755,0.5729291589304283,0.33189752703331454,0.3161550677546984
672,4,temporal_only,0.27517740870144247,0.03136896298420857,0.07032187826570109,0.17348656745153282,0.14211760446732424,0.10316468918583173,0.2453200911407006,0.346179878569027,0.4652140600082135
672,4,measurement_and_temporal,0.2834914904802184,0.08660562954096823,0.04037021944836239,0.15651564149088776,0.06991001194991953,0.11614542204252537,0.3508439108149628,0.3032275989832297,0.4439842216925955
673,4,temporal_only,0.34037431943142504,0.09306808234153084,0.10776686460442224,0.13953937248547196,0.04647129014394112,0.031772507881049725,0.3345414215861646,0.43158099851632753,0.4454718162680779
673,4,measurement_and_temporal,0.6024363272055178,0.12744792634150012,0.17546106764140187,0.29952733322261577,0.17207940688111564,0.12406626558121389,0.5081231538690792,0.5935535468260023,0.6806491108902896
674,4,temporal_only,0.10531949292351939,0.07034404353585161,0.0077311494671149505,0.027244299920552828,-0.04309974361529878,0.019513150453437877,0.26720720046317553,0.11116124747166674,0.16952463729010467
674,4,measurement_and_temporal,0.16946588670282503,0.0262716848930651,0.14221078636890674,0.0009834154408531932,-0.02528826945221191,-0.14122737092805354,0.18759215768898363,0.3900387732405506,0.005154495149252443
675,4,temporal_only,0.446964687137686,0.0705594590406274,0.023442999114691904,0.3529622289823667,0.2824027699417393,0.3295192298676748,0.3787132365519462,0.25384707303383497,0.654996453114705
675,4,measurement_and_temporal,0.5580644848401088,0.003497474730443003,0.0020874495638682675,0.5524795605457976,0.5489820858153546,0.5503921109819293,-0.014793355208621989,0.035135799959629434,0.7400119079419578
676,4,temporal_only,0.41137680696242684,0.09524118433777172,0.05062288935884066,0.2655127332658144,0.1702715489280427,0.21488984390697377,0.3915524994885111,0.35788799251910086,0.5723556493563965
676,4,measurement_and_temporal,0.21070955206044206,0.07506944959107319,0.09688110801646287,0.038758994452906016,-0.03631045513816717,-0.05812211356355685,0.2590018971862027,0.35820026323736986,0.22771762521676034
677,4,temporal_only,0.2535993616913066,0.07850771220417903,0.043700455969050776,0.1313911935180768,0.052883481313897765,0.08769073754902601,0.3595556339448204,0.2884065604776128,0.42182134443028296
677,4,measurement_and_temporal,0.1304381077973935,0.09339842368337707,0.009027987339980318,0.028011696774036126,-0.06538672690934094,0.018983709434055807,0.3061240140862338,0.12857965337123495,-0.14153366953585123
678,4,temporal_only,0.4178088900880591,0.046827021596996664,0.016249189437567164,0.35473267905349526,0.3079056574564986,0.3384834896159281,0.31805295313107235,0.19289124742046299,0.6408081159793783
678,4,measurement_and_temporal,0.20906108463227402,0.06007502017573509,0.006915238865194369,0.14207082559134457,0.08199580541560947,0.1351555867261502,0.33564325823442137,0.09433818094397523,0.4376265580564909
679,4,temporal_only,0.2936324091437179,0.08084621283509053,0.0660138688166928,0.14677232749193458,0.06592611465684406,0.08075845867524178,0.3486683511253651,0.38491965043037835,0.43852065278757957
679,4,measurement_and_temporal,0.3019025460120244,0.10031794883538947,0.047547420220377556,0.15403717695625735,0.05371922812086788,0.10648975673587979,0.36191267553340234,0.3289743901688002,0.43415242001454063
680,4,temporal_only,0.45987825043863995,0.08925366770741616,0.04065251542584436,0.3299720673053794,0.24071839959796326,0.28931955187953506,0.3428978923463226,0.30240746649533695,0.6125160074054022
680,4,measurement_and_temporal,0.41952596509540396,0.09908771852527194,0.012891777353611874,0.3075464692165201,0.2084587506912482,0.29465469186290827,0.39268048745853257,0.16441876982573572,0.5993033529319529
681,4,temporal_only,0.13926398851354171,0.04527694152883829,0.004678095742362239,0.08930895124234119,0.0440320097135029,0.08463085549997895,0.23780390142669033,0.10781372369548085,0.31661558340995405
681,4,measurement_and_temporal,0.19137197791506044,0.06765543613319132,0.021636692469571412,0.1020798493122977,0.03442441317910638,0.0804431568427263,0.2946083216719422,0.20049633517048623,0.33103440409992413
682,4,temporal_only,0.2907857747375957,0.02617732520625447,0.03737002128324344,0.22723842824809778,0.20106110304184333,0.18986840696485435,0.2435087456167975,0.25268477263530154,0.5175069786153058
682,4,measurement_and_temporal,0.3768894091098435,0.03686749883860655,0.12884929534499176,0.21117261492624517,0.17430511608763863,0.08232331958125341,0.3018907224671063,0.4143326460126925,0.5123180267713163
683,4,temporal_only,0.3354686885024488,0.11119044324962,0.044370803076420474,0.17990744217640833,0.06871699892678833,0.13553663909998787,0.41683953526027273,0.340697354327319,0.49511087659643244
683,4,measurement_and_temporal,0.05611704903599046,0.016565532611572082,0.015351658223560624,0.024199858200857755,0.007634325589285673,0.008848199977297131,0.09271180781616052,-0.06371824923149205,0.11232274030043785
684,4,temporal_only,0.22959081191277397,0.05114390676251063,0.011128051759411006,0.16731885339085237,0.11617494662834174,0.15619080163144136,0.2415671516443795,0.13887944369563912,0.415460450164998
684,4,measurement_and_temporal,0.21156824789745354,0.15261614190121064,0.011250484389778048,0.04770162160646485,-0.1049145202947458,0.0364511372166868,0.4155699012934118,0.15533228391035026,0.24388120805941949
685,4,temporal_only,0.2572950607154182,0.170917096033859,0.0103195636756744,0.0760584010058848,-0.09485869502797419,0.06573883733021041,0.391173855130752,-0.048870503287215136,0.2458197207137011
685,4,measurement_and_temporal,0.2842434840139636,0.14554411193511987,0.12509945487770988,0.01359991720113383,-0.13194419473398605,-0.11149953767657604,0.39120193696540373,-0.3743339112374239,0.0645808592285034
686,4,temporal_only,0.2528057149174161,0.09490750838299368,0.008262435366421036,0.1496357711680014,0.05472826278500771,0.14137333580158035,0.36740556953277304,0.1497972449634679,0.43673172039165065
686,4,measurement_and_temporal,0.43801338427666303,0.17240526001863957,0.01606611167711262,0.24954201258091083,0.07713675256227126,0.23347590090379822,0.4573352109162182,0.19885347478188786,0.5382479975503258
687,4,temporal_only,0.4831858491165809,0.12031233118663222,0.07113943895624493,0.2917340789737038,0.1714217477870716,0.22059464001745888,0.4385180005834907,0.30478255670220294,0.5961315469600118
687,4,measurement_and_temporal,0.6034882533602106,0.401979623581412,0.06148743304648393,0.14002119673231475,-0.2619584268490972,0.07853376368583082,0.6471874722297118,0.34897644446363885,0.33671745466544767
688,4,temporal_only,0.3578450002277581,0.07235012145527264,0.049239920012451976,0.23625495876003347,0.16390483730476083,0.1870150387475815,0.35160120666369815,0.3398805485876839,0.5365826794145901
688,4,measurement_and_temporal,0.28391248566075433,0.052676956532581955,0.009271824356058148,0.22196370477211422,0.16928674823953227,0.21269188041605608,0.27368555244963655,0.153230568254074,0.4961754027468759
689,4,temporal_only,0.4458541286403941,0.08639163495510872,0.12571136704533278,0.2337511266399526,0.14735949168484386,0.10803975959461981,0.4323117843918543,0.5008011123493501,0.5942493628984232
689,4,measurement_and_temporal,0.30778624104631547,0.1252841598395324,0.052468254517092416,0.13003382668969066,0.004749666850158263,0.07756557217259824,0.476191538493519,0.33496723202642986,0.4556588739801699
690,4,temporal_only,0.13991887048301122,0.0143188875931922,0.006203628828709599,0.11939635406110942,0.10507746646791721,0.11319272523239982,0.08508160611696057,0.10867241872019136,0.34251766892393026
690,4,measurement_and_temporal,0.19643609040251675,0.014218874429429373,0.03250258624330293,0.14971462972978444,0.13549575530035507,0.11721204348648151,0.059025175634293735,0.2544019817602302,0.41237094490462317
691,4,temporal_only,0.5038934991906096,0.04309274011695339,0.2248071695944415,0.23599358947921467,0.1929008493622613,0.011186419884773174,0.25346962516156807,0.6202558962529341,0.6027083911238481
691,4,measurement_and_temporal,0.4743640262214659,0.1313425804233595,0.1919741273921194,0.151047318405987,0.019704737982627507,-0.04092680898613238,0.41561124168149854,0.5764370055112689,0.48343686921385565
692,4,temporal_only,0.5295941862300964,0.20756555379509667,0.1352258940348954,0.18680273840010428,-0.02076281539499239,0.051576844365208874,0.5394429582529559,0.5088658135640749,0.5139378676379108
692,4,measurement_and_temporal,0.3042570536891629,0.2573341717547528,0.044563666321521256,0.002359215612888821,-0.254974956141864,-0.042204450708632435,0.5314876601071378,0.2579403214332939,0.019869655108086588
693,4,temporal_only,0.09474549985466818,0.003059552759740458,0.02435375984011373,0.06733218725481399,0.06427263449507353,0.04297842741470026,0.07197133177795222,0.20443764796229066,0.2891647724270789
693,4,measurement_and_temporal,0.06227034233706519,0.029524391879835483,0.005581119673033171,0.02716483078419653,-0.0023595610956389512,0.02158371111116336,0.1847587265981853,-0.04890001048307175,0.17381286937985133
694,4,temporal_only,0.3735743682147836,0.06708235783303367,0.2133281188257835,0.09316389155596648,0.026081533722932815,-0.12016422726981703,0.31996648996478805,0.546479835600158,0.3632410140125326
694,4,measurement_and_temporal,0.23685823242740378,0.058262592075254215,0.13800923865854078,0.040586401693608797,-0.017676190381645418,-0.09742283696493198,0.2809158725369098,0.4457613263171635,0.2734969083499132
695,4,temporal_only,0.5443863026387354,0.10558321879803872,0.0358000417915163,0.4030030420491804,0.2974198232511417,0.3672030002576641,0.3837523853384049,0.2995821342428038,0.669255253085674
695,4,measurement_and_temporal,0.5565889944659084,0.057483708229693474,0.020124543226899123,0.4789807430093158,0.42149703477962236,0.4588561997824167,0.31405576050892237,0.14866622735457294,0.7208830093236321
696,4,temporal_only,0.23716720657929757,0.053098659761190214,0.03808627429990635,0.145982272518201,0.09288361275701079,0.10789599821829465,0.24310011981394472,0.2805948029508656,0.40995640835458064
696,4,measurement_and_temporal,0.1361822479392938,0.054499861376151336,0.07251573903785542,0.009166647525287027,-0.04533321385086431,-0.0633490915125684,0.2671782976229996,0.3143571184862446,0.13214341974971777
697,4,temporal_only,0.22462282385165822,0.07453329721619079,0.0027554663230662246,0.1473340603124012,0.07280076309621042,0.14457859398933498,0.3356804773809741,0.07918563837805653,0.4308452543621274
697,4,measurement_and_temporal,0.3230727321021044,0.09367714962495194,0.055223091333174545,0.17417249114397793,0.08049534151902599,0.11894939981080338,0.4164575476673987,0.3246943069661518,0.5051681725942511
698,4,temporal_only,0.28274877963777434,0.0866290908167414,0.026290275702844628,0.16982941311818833,0.08320032230144693,0.14353913741534371,0.3236465405037196,0.2417487958772253,0.45094665292910047
698,4,measurement_and_temporal,0.27776122092704736,0.08952412094264967,0.029857990710815463,0.15837910927358223,0.06885498833093256,0.12852111856276677,0.30573519598492543,0.2526304896716601,0.42167910451338114
699,4,temporal_only,0.611630380075481,0.07839626658130322,0.25997867805962815,0.2732554354345496,0.1948591688532464,0.013276757374921455,0.3870131054249735,0.6836815758445113,0.6729349738598986
699,4,measurement_and_temporal,0.5044969500767131,0.0967016506754098,0.18856848813866256,0.2192268112626408,0.122525160587231,0.03065832312397823,0.41434223326652586,0.5886289326266999,0.5750462077595603
700,4,temporal_only,0.4677481472853794,0.06545132925349195,0.21216554820613664,0.1901312698257508,0.12467994057225884,-0.022034278380385852,0.36223129828991446,0.5581013032351015,0.5263501672239149
700,4,measurement_and_temporal,0.4429523136273874,0.0654454023949184,0.10239228693693152,0.2751146242955375,0.2096692219006191,0.17272233735860598,0.34156627658675115,0.47127926886593413,0.6221617795287073
701,4,temporal_only,0.17125357342687275,0.11623603759471479,0.008381853580724352,0.04663568225143361,-0.06960035534328118,0.038253828670709256,0.3566536882819416,0.06945853342466124,0.25072825461745285
701,4,measurement_and_temporal,0.1813831652900626,0.16702419877906002,0.013144460926879098,0.0012145055841235042,-0.16580969319493652,-0.011929955342755594,0.3971826777236981,0.05676378885103945,0.050300630956342525
702,4,temporal_only,0.3730712657301365,0.03187306928072917,0.0404094394125171,0.30078875703689023,0.26891568775616104,0.2603793176243731,0.25008781396640384,0.2805358209545763,0.5846316132153592
702,4,measurement_and_temporal,0.3776360161109076,0.2643130167958016,0.00676250264648907,0.10656049666861693,-0.15775252012718466,0.09979799402212786,0.5552440545081794,0.12234712681781418,0.381837766705748
703,4,temporal_only,0.403271530041429,0.10879090859824884,0.18476094212674768,0.10971967931643249,0.0009287707181836469,-0.07504126281031519,0.34746795851718515,0.515862840015132,0.4103622248367046
703,4,measurement_and_temporal,0.3343150551783052,0.013568063529325602,0.09467523352098711,0.22607175812799243,0.21250369459866683,0.13139652460700532,0.09857228881058633,0.31213229018394933,0.4634509920571278
704,4,temporal_only,0.5530500948092081,0.05718246923086703,0.15366054827442802,0.34220707730391303,0.285024608073046,0.18854652902948502,0.3922943321581191,0.5330065049724748,0.6894304172939835
704,4,measurement_and_temporal,0.517861622239418,0.13407562756085836,0.02987049351644729,0.3539155011621123,0.21983987360125393,0.324045007645665,0.5093968465238627,0.271905955401831,0.7031017035818999
705,4,temporal_only,0.2397536001351207,0.1277062483170599,0.017497325055143287,0.09455002676291752,-0.033156221554142384,0.07705270170777423,0.3744452824624441,0.1900111373947827,0.3180086793822068
705,4,measurement_and_temporal,0.11927983434130918,0.10916325394142999,0.009181288677677627,0.0009352917222015625,-0.10822796221922842,-0.008245996955476065,0.33980819787554606,0.1277423088660395,0.011535930876667155
706,4,temporal_only,0.47106678046155936,0.1219470093812593,0.07833706608791668,0.2707827049923834,0.14883569561112409,0.1924456389044667,0.4177781835767538,0.42492838379712916,0.5680332804298852
706,4,measurement_and_temporal,0.31863714370840923,0.19347212754569887,0.005394748772256874,0.11977026739045349,-0.07370186015524538,0.11437551861819661,0.43960254910777063,0.013028864215758735,0.3497864217800262
707,4,temporal_only,0.3343649174650737,0.09207104593173161,0.08105915635897366,0.1612347151743684,0.0691636692426368,0.08017555881539475,0.3360053534162174,0.39895039813838,0.4428588752245344
707,4,measurement_and_temporal,0.17159922692810436,0.014653864728380908,0.03139188142598418,0.12555348077373926,0.11089961604535835,0.09416159934775509,0.1090751478266888,0.23855553305727611,0.37499186788132294
708,4,temporal_only,0.4149256289454627,0.10450053304307472,0.1817550191528078,0.12867007674958014,0.024169543706505425,-0.05308494240322767,0.37739324220682213,0.5267892066863,0.4230228028005913
708,4,measurement_and_temporal,0.18142964492036662,0.04253991548415503,0.04946815302560592,0.08942157641060566,0.04688166092645063,0.03995342338499974,0.24470388213335545,0.2934607360190009,0.3182764257079812
709,4,temporal_only,0.033489193798380223,0.001935135504517127,0.004538047884384666,0.02701601040947843,0.025080874904961303,0.022477962525093764,0.05946434300915385,0.09414827442648481,0.17778919275145683
709,4,measurement_and_temporal,0.14259424855293457,0.056163871476204885,0.005674269953165667,0.08075610712356401,0.02459223564735913,0.07508183717039835,0.2610402896922919,0.04286179606637059,0.2978132056815746
710,4,temporal_only,0.22104992809731083,0.10703232992592816,0.033595940437424275,0.08042165773395839,-0.026610672191969775,0.04682571729653411,0.2700062314815401,-0.0768063013388773,0.25981291511053944
710,4,measurement_and_temporal,0.1567106245337493,0.07042611392880593,0.004359702187155701,0.08192480841778765,0.01149869448898172,0.07756510623063195,0.2510529221330838,0.047428344208484643,0.2756540628824338
711,4,temporal_only,0.29882569708506723,0.07803567239074886,0.05146952593928387,0.16932049875503452,0.09128482636428566,0.11785097281575066,0.3102111656534257,0.33947500580011664,0.45426648344194964
711,4,measurement_and_temporal,0.17544309583936657,0.04890640744374999,0.05116169162176173,0.07537499677385485,0.026468589330104868,0.024213305152093127,0.2653604508851836,0.28465002680426976,0.32150126891640346
712,4,temporal_only,0.4735702054385872,0.11559469550754675,0.2357253540442322,0.12225015588680826,0.006655460379261513,-0.11347519815742393,0.3903773021165863,0.5762597292597907,0.42669204063133265
712,4,measurement_and_temporal,0.45604856666998916,0.1236727864691834,0.23991654077123736,0.09245923942956841,-0.031213547039614986,-0.14745730134166896,0.3984148642553341,0.5700058800705391,0.32062555093917244
713,4,temporal_only,0.3756158459966631,0.05745652529664683,0.014224532237203416,0.30393478846281285,0.24647826316616603,0.2897102562256094,0.3244906596409317,0.16642265624921804,0.5857822934923209
713,4,measurement_and_temporal,0.2741423993464992,0.0741871581957662,0.0671699742432935,0.1327852669074395,0.0585981087116733,0.065615292664146,0.3483368816149361,0.2870568111181576,0.36591672339072007
714,4,temporal_only,0.1441050416233609,0.06938215142385788,0.0032928612191831888,0.07143002898031985,0.0020478775564619633,0.06813716776113665,0.2634285068798251,0.07626637567355893,0.2651973940911095
714,4,measurement_and_temporal,0.05583997763314441,0.03404436261563563,0.003468981585939982,0.0183266334315688,-0.015717729184066827,0.014857651845628818,0.17756425601693995,-0.022604702218586795,-0.14482244228274088
715,4,temporal_only,0.5325773768517585,0.0197506506647586,0.08741998682058809,0.4254067393664118,0.4056560887016532,0.3379867525458237,0.22491514898549783,0.42079470237825234,0.7174575207679058
715,4,measurement_and_temporal,0.5341625768691942,0.09110706746444946,0.03000208568274726,0.41305342372199744,0.32194635625754797,0.3830513380392502,0.43627963290708643,0.29234101643444665,0.7172097995743685
716,4,temporal_only,0.4472698772513144,0.031205870168790895,0.03791852805980894,0.37814547902271456,0.34693960885392366,0.3402269509629056,0.26181468157824334,0.2822931558221258,0.6524140758105068
716,4,measurement_and_temporal,0.47608828206522247,0.017649265380597506,0.0039844227311743126,0.4544545939534506,0.4368053285728531,0.4504701712222763,0.07229548435470369,0.08297106145649094,0.6650530896987291
717,4,temporal_only,0.32597069301190096,0.07870867986037317,0.05633402510003477,0.19092798805149302,0.11221930819111986,0.13459396295145826,0.348776787417988,0.34239977504988456,0.49019362812442996
717,4,measurement_and_temporal,0.49738498161019873,0.1795511052628088,0.02814704392865521,0.2896868324187347,0.11013572715592593,0.26153978849007953,0.4548875288817318,0.26461222516796395,0.5675198279437036
718,4,temporal_only,0.43037469838114206,0.14008817218526706,0.18851329694166016,0.10177322925421482,-0.03831494293105224,-0.08674006768744534,0.44891563600764073,0.5555171912473792,0.39214483866502964
718,4,measurement_and_temporal,0.5385466231393989,0.17603746232418271,0.19226175345385718,0.17024740736135904,-0.005790054962823671,-0.022014346092498138,0.5365945728692182,0.6204834032747508,0.5608462424399615
719,4,temporal_only,0.4921305864492087,0.05781971786601151,0.2113084874894489,0.2230023810937483,0.16518266322773678,0.011693893604299399,0.32271654793685034,0.6178509319303664,0.5931456568520419
719,4,measurement_and_temporal,0.4261810492602732,0.05565154930717733,0.21270758281267177,0.15782191714042412,0.10217036783324679,-0.05488566567224765,0.29653735437004225,0.5599892610720074,0.4784160491497375
720,4,temporal_only,0.30875487377700794,0.06521207155298954,0.020672540708620808,0.2228702615153976,0.15765818996240805,0.20219772080677678,0.3238046132522932,0.233607604663912,0.5163556705796393
720,4,measurement_and_temporal,0.13184475595143086,0.07762902144699785,0.017662935447868067,0.036552799056564944,-0.041076222390432904,0.018889863608696877,0.24973718823568394,-0.04800234270143741,0.16617812221753386
721,4,temporal_only,0.34976757268903225,0.17612782003948083,0.014386394484474188,0.1592533581650772,-0.016874461874403612,0.14486696368060303,0.43918872408319937,0.16738906878193463,0.4182858344363685
721,4,measurement_and_temporal,0.12382239829770325,0.07969942431211559,0.004724602067440927,0.039398371918146734,-0.040301052393968854,0.034673769850705805,0.2809987428252141,0.062248115000394115,0.1983797686628232
722,4,temporal_only,0.3758385452886681,0.03273114986600182,0.037943601280659746,0.3051637941420065,0.27243264427600467,0.26722019286134674,0.27133331130536414,0.24719090577689795,0.5927027625047614
722,4,measurement_and_temporal,0.41717098089013305,0.13263730883507727,0.014467559544462513,0.27006611251059326,0.137428803675516,0.25559855296613077,0.46938525809197135,0.16434776492784453,0.6035443122540687
723,4,temporal_only,0.45826314043571714,0.059440992335249576,0.22106730129300442,0.17775484680746315,0.11831385447221357,-0.043312454485541274,0.32314705387614534,0.5924718133883822,0.5315706419410444
723,4,measurement_and_temporal,0.45381367643307,0.07818446188425952,0.09764729725183201,0.27798191729697846,0.19979745541271893,0.18033462004514644,0.41276362124387306,0.44235459623239953,0.6078118563359061
724,4,temporal_only,0.506699322062383,0.02369224796281566,0.16949631628783457,0.31351075781173277,0.2898185098489171,0.1440144415238982,0.21646674896761506,0.4675632215699122,0.5866862104389906
724,4,measurement_and_temporal,0.4601323343614807,0.032600181609272826,0.011086014977070699,0.41644613777513717,0.38384595616586437,0.4053601227980665,0.23561639858169633,0.0663665155116617,0.6525070607139071
725,4,temporal_only,0.5039687989614141,0.216716081367477,0.23082723891586876,0.05642547867806835,-0.16029060268940865,-0.1744017602378004,0.5353104372625399,0.5734496243124853,0.2858775200780927
725,4,measurement_and_temporal,0.44336859158353836,0.13953275947590812,0.1759581684210679,0.1278776636865623,-0.011655095789345815,-0.04808050473450559,0.4615743879671156,0.5047811781023014,0.3325673626521634
726,4,temporal_only,0.29344083780568475,0.03340610221066833,0.027129540485436383,0.23290519510958005,0.1994990928989117,0.20577565462414366,0.22442912560620415,0.22578971647134669,0.5070636710204613
726,4,measurement_and_temporal,0.30918139199819705,0.07255767236258413,0.050464983326512315,0.18615873630910063,0.11360106394651649,0.13569375298258832,0.2849995493758567,0.2694506953695268,0.45680191526189556
727,4,temporal_only,0.555192415693339,0.1322635407104204,0.017448721189419536,0.40548015379349905,0.27321661308307865,0.3880314326040795,0.49241613094881176,0.18958704086309622,0.7195384700448868
727,4,measurement_and_temporal,0.20404575392741808,0.02212390812770204,0.14594997260884995,0.03597187319086609,0.013847965063164047,-0.10997809941798387,0.22378383841596453,0.39987722295176725,0.19583899653203013
728,4,temporal_only,0.274020736836457,0.2632974134807045,0.009025713427923132,0.0016976099278293577,-0.26159980355287515,-0.007328103500093774,0.5058738500407451,-0.039777880337971847,-0.05009126997448927
728,4,measurement_and_temporal,0.3920248406490724,0.3296480108707155,0.002589162602775863,0.05978766717558104,-0.26986034369513445,0.057198504572805176,0.5857942234653707,0.055244791510539584,0.27087037467455816
729,4,temporal_only,0.26693265187038884,0.10285718718141813,0.052024236936831524,0.11205122775213917,0.00919404057072104,0.06002699081530765,0.34624573168102374,0.263833983084417,0.34007099072077096
729,4,measurement_and_temporal,0.4226778182348915,0.08776059920778728,0.14960284892099357,0.18531437010611063,0.09755377089832334,0.03571152118511706,0.398925414310308,0.4447789313176279,0.45849416774779134
730,4,temporal_only,0.4074743096084601,0.055831721275518775,0.005779302742836667,0.34586328559010465,0.2900315643145859,0.340083982847268,0.33984064376818673,0.13110478555961091,0.636716384798386
730,4,measurement_and_temporal,0.458090418395926,0.22960697858201853,0.03230408986432285,0.19617934994958464,-0.0334276286324339,0.1638752600852618,0.5878138164290707,0.24943539673498227,0.5637501332923972
731,4,temporal_only,0.25830535032562507,0.05753384945703229,0.0739595309572408,0.126811969911352,0.06927812045431969,0.052852438954111194,0.276475981499503,0.3494554933073253,0.40748218061150576
731,4,measurement_and_temporal,0.11632251279610706,0.015240615469618024,0.011230123784251145,0.08985177354223789,0.07461115807261987,0.07862164975798674,0.17000947929534144,0.16112711124476015,0.32867467211467677
732,4,temporal_only,0.25534814477535217,0.07724371788656736,0.009808287530000404,0.1682961393587844,0.09105242147221704,0.158487851828784,0.32997953663069385,0.11954796182232423,0.4498323903638479
732,4,measurement_and_temporal,0.23248524230781054,0.08982968513501023,0.008722287021287708,0.1339332701515126,0.04410358501650237,0.12521098313022488,0.3300431196530963,0.07972995988864033,0.38794193441060276
733,4,temporal_only,0.3974707675896547,0.061411000389521984,0.09063498009857136,0.24542478710156138,0.18401378671203938,0.15478980700299,0.3196777867851,0.39384974219569824,0.5530344153240511
733,4,measurement_and_temporal,0.3233418159954119,0.06755472478130664,0.05642795315392657,0.1993591380601787,0.13180441327887205,0.14293118490625212,0.33126713154398324,0.3341543167616394,0.47322905888348055
734,4,temporal_only,0.27914905017715974,0.002005650618267074,0.011307841816659225,0.26583555774223344,0.26382990712396637,0.2545277159255742,0.06738790794261068,0.1306732550461647,0.5214745903950208
734,4,measurement_and_temporal,0.45861060459040215,0.02784568057449917,0.07343775217959787,0.3573271718363051,0.3294814912618059,0.2838894196567072,0.23177108796290796,0.33770994740620464,0.6196470951556953
735,4,temporal_only,0.5159654266236039,0.042888159143719094,0.04780870473232853,0.42526856274755626,0.3823804036038372,0.37745985801522774,0.29482268781340654,0.34242934583069684,0.7015660015384705
735,4,measurement_and_temporal,0.5221202614670084,0.008372976861301173,0.10080152241375556,0.41294576219195167,0.4045727853306505,0.3121442397781961,-0.05349404203996983,0.43082465966642686,0.714053658850168
736,4,temporal_only,0.24898972436606115,0.07608976359848169,0.006831831662949928,0.16606812910462954,0.08997836550614785,0.1592362974416796,0.2984586791140106,0.1009207707015013,0.42283124954863754
736,4,measurement_and_temporal,0.14097077039405725,0.06184016830418576,0.0036251309999516534,0.07550547108991984,0.01366530278573408,0.07188034008996819,0.23423824311861785,0.07833245709875201,0.2566470257644541
737,4,temporal_only,0.2472189773144482,0.1888091854567142,0.04675165111482834,0.011658140742905629,-0.17715104471380858,-0.03509351037192271,0.45064481702502907,-0.22555670998977295,0.09765929846395902
737,4,measurement_and_temporal,0.031007013630465208,0.008454525079726383,0.01763305329352033,0.004919435257218496,-0.0035350898225078864,-0.012713618036301833,0.11022843237879848,-0.13800077635626828,0.0676986658408072
738,4,temporal_only,0.281376667275267,0.0364336211834889,0.08116877900383639,0.1637742670879417,0.12734064590445282,0.08260548808410532,0.1610410451874656,0.3607163586632182,0.43649339367494144
738,4,measurement_and_temporal,0.4978832935435752,0.06702444532505336,0.12335274283266584,0.307506105385856,0.24048166006080263,0.18415336255319015,0.26423117899096943,0.48341331282818834,0.6447773588464552
739,4,temporal_only,0.13291461143371586,0.021411918091135056,0.0032758586087959043,0.1082268347337849,0.08681491664264984,0.10495097612498899,0.18208950628402984,0.07521318143425512,0.34699915682105575
739,4,measurement_and_temporal,0.14148521826377713,0.0447766725960706,0.011117400152351353,0.08559114551535518,0.04081447291928458,0.07447374536300383,0.29344831978892977,0.16666292243660188,0.36197270156765343
740,4,temporal_only,0.3253512471418982,0.09890081481098954,0.03101467150805635,0.19543576082285233,0.09653494601186279,0.164421089314796,0.40392822196427036,0.2564436679988058,0.501174091552271
740,4,measurement_and_temporal,0.4425661039630955,0.12901055103623651,0.12713513583607808,0.18642041709078086,0.057409866054544345,0.05928528125470278,0.47801089004016784,0.47368944165938587,0.5041752302806795
741,4,temporal_only,0.2888029364165927,0.09375954263196738,0.07048826176476079,0.12455513201986455,0.03079558938789717,0.05406687025510376,0.33898088435513957,0.3764181205476529,0.4004864225876991
741,4,measurement_and_temporal,0.3072424796087907,0.19028153345952556,0.10801885454862166,0.008942091600643484,-0.18133944185888207,-0.09907676294797818,0.4766897623972037,0.3627965858512958,-0.060098426331457434
742,4,temporal_only,0.39392260452061734,0.17188021457105238,0.04888919235335273,0.17315319759621225,0.0012729830251598795,0.12426400524285952,0.44299477334536613,0.30368580732046324,0.43072786198200014
742,4,measurement_and_temporal,0.44430845399911534,0.1538967293853172,0.050552382545850795,0.23985934206794735,0.08596261268263014,0.18930695952209656,0.45498565021450543,0.347843412205072,0.5453005304773102
743,4,temporal_only,0.38725103947784334,0.1271929198137384,0.09649418835675498,0.16356393130734995,0.03637101149361155,0.06706974295059497,0.4362450928843654,0.42874992564145,0.4824146251818248
743,4,measurement_and_temporal,0.3206997448015251,0.10647282040560914,0.13590304077992707,0.07832388361598887,-0.02814893678962027,-0.0575791571639382,0.40765239392875957,0.491516388018606,0.34801859100977944
744,4,temporal_only,0.3790944562042109,0.04475133147019802,0.039446409661667146,0.29489671507234577,0.2501453836021478,0.25545030541067865,0.29390325520166194,0.3014509768312608,0.5910563582999152
744,4,measurement_and_temporal,0.35101933203743996,0.0884538171360526,0.049457054238884524,0.2131084606625028,0.1246546435264502,0.16365140642361828,0.4360020342563027,0.3428723509825902,0.5535631439639147
745,4,temporal_only,0.5569713082436799,0.04043013983489122,0.22756898696110417,0.28897218144768455,0.24854204161279334,0.06140319448658038,0.3091475288115398,0.5925238785892736,0.6260658537144975
